"CSIScontractID","SumOfnumberOfActions","SumofObligatedAmount","SumOfbaseandexercisedoptionsvalue","Sumofbaseandalloptionsvalue","StartFiscal_Year","maxoffiscal_year","IsIDV","idvpiid","piid","ContractLabelID","hyphenatedIDVpiid","CSISidvpiidID","IsPerformanceBasedLogistics","ContractingAgencyID","ContractingOfficeID","MajorCommandID","FundingAgencyID","FundingOfficeID","TypeOfContractPricing","systemequipmentcode","statutoryexceptiontofairopportunity","extentcompeted","IsSomeCompetition","IsFullAndOpen","IsCostBased","IsFixedPrice","IsIncentive","contractactiontype","ObligatedAmount","MinOfEffectiveDate","MaxOfEffectiveDate","ChangeOrderObligatedAmount","ChangeOrderBaseAndExercisedOptionsValue","ChangeOrderBaseAndAllOptionsValue","NewWorkObligatedAmount","NewWorkBaseAndExercisedOptionsValue","NewWorkBaseAndAllOptionsValue","SumOfUnmodifiedobligatedAmount","SumOfUnmodifiedbaseandexercisedoptionsvalue","SumOfUnmodifiedbaseandalloptionsvalue","UnmodifiedNumberOfOffersReceived","IsClosed","IsModified","IsTerminated","SumOfisChangeOrder","MaxOfisChangeOrder","SumOfisNewWork","MaxOfisNewWork"
24733317,4,4204400,4204400,4204400,2011,2012,1,"W9127811D0012","0003",NA,"",340074,"","2100","W91278",NA,NA,NA,"J","000","FAIR","A",NA,NA,NA,"True",NA,NA,4204400,"2011-09-23 00:00:00.0000000","2012-06-04 00:00:00.0000000",0,0,0,0,0,0,4204400,4204400,4204400,NA,0,1,0,0,0,1,1
19444519,3,201840.68,201840.68,201840.68,2011,2011,1,"N6893610D0058","EF15",NA,"",331884,"","1700","N32379",NA,NA,NA,"Y","000","","C",NA,NA,NA,"False",NA,NA,201840.68,"2010-11-29 00:00:00.0000000","2011-06-01 00:00:00.0000000",0,0,0,137708.8,137708.8,137708.8,64131.88,64131.88,64131.88,NA,0,1,0,0,0,2,1
3021954,2,53236.47,53236.47,53236.47,2010,2010,0,"","N0010410PCC38",NA,"",23356,"","1700","N00104",NA,NA,NA,"J","000","","A",NA,NA,NA,"True",NA,NA,53236.47,"2009-11-16 00:00:00.0000000","2010-02-02 00:00:00.0000000",0,0,0,0,0,0,48000,48000,48000,NA,0,1,0,0,0,0,0
20440694,21,2787525,12064016,12064016,2008,2012,1,"SP070003D1380","0276",NA,"",140863,"","5700","",NA,NA,NA,"U","000","","A",NA,NA,NA,"False",NA,NA,2787525,"2008-09-11 00:00:00.0000000","2012-09-07 00:00:00.0000000",0,0,0,-182256,0,0,43148,12064016,12064016,NA,0,1,0,0,0,5,1
25856071,1,1559819,1559819,1559819,2013,2013,1,"N0002412G5123","0005",NA,"",55968,"","1700","N00024",NA,NA,NA,"J","000","","C",NA,NA,NA,"True",NA,NA,1559819,"2012-10-23 00:00:00.0000000","2012-10-23 00:00:00.0000000",0,0,0,0,0,0,1559819,1559819,1559819,1,0,0,0,0,0,0,0
20424497,1,116090234.74,116090234.74,116090234.74,2007,2007,1,"SP060007D0469","B001",NA,"",320767,"","97AS","SP0600",NA,NA,NA,"K","000","","D",NA,NA,NA,"True",NA,NA,116090234.74,"2007-03-21 00:00:00.0000000","2007-03-21 00:00:00.0000000",0,0,0,0,0,0,116090234.74,116090234.74,116090234.74,21,0,0,0,0,0,0,0
9120918,65,334297045.5725,334297045.5725,334297045.5725,2007,2013,1,"DAAA0902D0007","0147",NA,"",281344,"","2100","W52P1J",NA,NA,NA,"","000","","A",NA,NA,NA,"False",NA,NA,334297045.5725,"2006-12-11 00:00:00.0000000","2013-09-12 00:00:00.0000000",37990901,37990901,37990901,8495524.48,8495524.48,8495524.48,9800000,9800000,9800000,NA,0,1,0,3,1,7,1
19330683,2,68242.3,68242.3,68242.3,2010,2011,1,"N6523607D7229","0262",NA,"",75212,"","1700","N65236",NA,NA,NA,"R","000","","D",NA,NA,NA,"False",NA,NA,68242.3,"2010-08-16 00:00:00.0000000","2011-05-13 00:00:00.0000000",0,0,0,0,0,0,68243,68243,68243,NA,0,1,0,0,0,0,0
18214583,1109,20531955.91,20531955.91,20531955.91,2009,2009,1,"HDEC0105G3271","9012",NA,"",401062,"","97AZ","HDEC01",NA,NA,NA,"J","000","","B",NA,NA,NA,"True",NA,NA,20531955.91,"2008-10-01 00:00:00.0000000","2008-10-01 00:00:00.0000000",0,0,0,0,0,0,20531955.91,20531955.91,20531955.91,1,0,0,0,0,0,0,0
1431443,89,219072157.0313,259247655.16,259247655.16,2008,2013,0,"","FA881908C0006",NA,"",23356,"","5700","FA8819",NA,NA,NA,"","000","","C",NA,NA,NA,"False",NA,NA,219072157.0313,"2008-06-24 00:00:00.0000000","2013-09-25 00:00:00.0000000",8e+06,46596950,46596950,101781464.08,150303807.93,150303807.93,9500000,70600000,70600000,NA,0,1,0,2,1,38,1
1424707,29,273467253.84,273467253.84,1899968000,2009,2013,0,"","FA872109C0002",NA,"",23356,"","5700","FA8721",NA,NA,NA,"S","000","","B",NA,NA,NA,"False",NA,NA,273467253.84,"2008-12-01 00:00:00.0000000","2012-10-01 00:00:00.0000000",0,0,0,6669114,6669114,0,27034003,27034003,1.9e+09,NA,1,1,0,0,0,5,1
18172732,8,15097405.73,15097407,35404815,2012,2013,1,"H9222211D0014","0008",NA,"",121920,"","97ZS","H92222",NA,NA,NA,"U","000","FAIR","A",NA,NA,NA,"False",NA,NA,15097405.73,"2012-07-18 00:00:00.0000000","2013-09-24 00:00:00.0000000",0,0,0,8328269.73,8328271,1559135,6769136,6769136,33845680,NA,0,1,0,1,1,5,1
1197631,304,405543261.78,345367534.31,371668773.58,2002,2013,0,"","F4168901C0006",NA,"",23356,"","5700","",NA,NA,NA,"","","","A",NA,NA,NA,"",NA,NA,405543261.78,"2002-07-16 00:00:00.0000000","2013-07-31 00:00:00.0000000",2935853.17,2734240.17,0,174819185.67,60501410.2,89536889.64,6967146,283822796,283822796,NA,1,1,0,3,1,248,1
8261675,17,39518547,39518547,40102826,2010,2013,0,"","W9128F10C0001",NA,"",23356,"","2100","W9128F",NA,NA,NA,"J","000","","A",NA,NA,NA,"True",NA,NA,39518547,"2009-10-16 00:00:00.0000000","2013-09-30 00:00:00.0000000",1063871,1063871,1063871,35387082,35387082,8224860,3067594,3067594,30814095,NA,0,1,0,6,1,10,1
20416251,1,9164848,0,0,NA,2003,1,"SP060002D0156","4079",NA,"",364684,"","97AS","0600",NA,NA,NA,"K","4000","","A",NA,NA,NA,"True",NA,NA,9164848,"2003-03-06 00:00:00.0000000","2003-03-06 00:00:00.0000000",0,0,0,9164848,0,0,0,0,0,0,0,1,0,0,0,1,1
18205375,782,14284304.18,14284304.18,2e+07,2008,2008,1,"HDEC0104G2872","8003",NA,"",431262,"","97AZ","HDEC01",NA,NA,NA,"J","000","","B",NA,NA,NA,"True",NA,NA,14284304.18,"2008-02-01 00:00:00.0000000","2008-02-01 00:00:00.0000000",0,0,0,0,0,0,14284304.18,14284304.18,2e+07,1,0,0,0,0,0,0,0
18282490,16,10627403.26,10627403.27,10627403.27,2010,2012,1,"HE128008D0025","0007",NA,"",89019,"","97F2","HE1280",NA,NA,NA,"J","000","","A",NA,NA,NA,"True",NA,NA,10627403.26,"2010-02-26 00:00:00.0000000","2012-03-12 00:00:00.0000000",0,0,0,0,0,0,5415697.16,5415697.17,5415697.17,NA,0,1,0,0,0,0,0
18681961,17,48051454,48051454,48051454,2009,2011,1,"N0002403D6606","0991",NA,"",138482,"","1700","N00024",NA,NA,NA,"U","000","","C",NA,NA,NA,"False",NA,NA,48051454,"2008-10-31 00:00:00.0000000","2011-07-21 00:00:00.0000000",0,0,0,0,0,0,491500,491500,491500,NA,0,1,0,0,0,0,0
2961304,15,15032665,15032665,15032665,2008,2011,0,"","N0001908C0006",NA,"",23356,"","1700","N00019",NA,NA,NA,"","000","","C",NA,NA,NA,"False",NA,NA,15032665,"2007-12-03 00:00:00.0000000","2011-03-30 00:00:00.0000000",643717,643717,643717,5929511,5929511,3862277,7917437,7917437,9984671,NA,0,1,0,1,1,8,1
18681074,9,847000,0,0,2003,2008,1,"N0002403D6606","0101",NA,"",138482,"","1700","",NA,NA,NA,"U","","","C",NA,NA,NA,"False",NA,NA,847000,"2003-04-01 00:00:00.0000000","2008-05-28 00:00:00.0000000",0,0,0,0,0,0,150000,0,0,NA,0,1,0,0,0,0,0
16596080,130,205946006.87,226276372.25,240141451.92,2006,2013,1,"GS23F0025L","HQ000606F0002",NA,"",125598,"","97JC","",NA,NA,NA,"","CAA","FAIR","A",NA,NA,NA,"True",NA,NA,205946006.87,"2006-01-11 00:00:00.0000000","2013-05-15 00:00:00.0000000",25778417,5661519,7458602,44122856.42,51866194.38,39482172.71,810000.35,154646016.8,180895118.14,NA,0,1,0,9,1,21,1
20427698,2,105639994.33,105639994.33,105639994.33,2010,2011,1,"SP060010D0475","B001",NA,"",109273,"","97AS","SP0600",NA,NA,NA,"K","000","","A",NA,NA,NA,"True",NA,NA,105639994.33,"2010-04-26 00:00:00.0000000","2011-03-10 00:00:00.0000000",2750.25,2750.25,2750.25,0,0,0,105637244.08,105637244.08,105637244.08,NA,0,1,0,1,1,0,0
18930208,1,42893901,42893901,42893901,2011,2011,1,"N0038307D001M","0015",NA,"",410768,"","1700","N00383",NA,NA,NA,"J","000","","C",NA,NA,NA,"True",NA,NA,42893901,"2010-10-05 00:00:00.0000000","2010-10-05 00:00:00.0000000",0,0,0,0,0,0,42893901,42893901,42893901,1,0,0,0,0,0,0,0
25841946,3,2843756.3437,2843756.3437,2843756.3437,2013,2013,1,"HTC71113DCC04","0197",NA,"",41108,"","9776","HTC711",NA,NA,NA,"J","000","FAIR","A",NA,NA,NA,"True",NA,NA,2843756.3437,"2013-04-11 00:00:00.0000000","2013-05-01 00:00:00.0000000",0,0,0,0,0,0,3070420.75,3070420.75,3070420.75,NA,0,1,0,0,0,1,1
8525969,1,10634,10634,10634,2007,2007,0,"","W91B4L07M0306",NA,"",23356,"","2100","W91B4L",NA,NA,NA,"J","000","","A",NA,NA,NA,"True",NA,NA,10634,"2007-05-17 00:00:00.0000000","2007-05-17 00:00:00.0000000",0,0,0,0,0,0,10634,10634,10634,1,0,0,0,0,0,0,0
613047,1,85712,0,0,2000,2000,0,"","DAKF4000P0647",NA,"",23356,"","2100","KF40",NA,NA,NA,"J","1000","","A",NA,NA,NA,"True",NA,NA,85712,"2000-08-23 00:00:00.0000000","2000-08-23 00:00:00.0000000",0,0,0,0,0,0,85712,0,0,1,0,0,0,0,0,0,0
18779499,1,637620,637620,637620,2007,2007,1,"N0016404D6758","0005",NA,"",182955,"","1700","N00164",NA,NA,NA,"J","000","","A",NA,NA,NA,"True",NA,NA,637620,"2007-06-29 00:00:00.0000000","2007-06-29 00:00:00.0000000",0,0,0,0,0,0,637620,637620,637620,4,0,0,0,0,0,0,0
4814266,1,28560,28560,28560,2008,2008,0,"","SPM7L208V1298",NA,"",23356,"","97AS","SPM7L2",NA,NA,NA,"J","000","","A",NA,NA,NA,"True",NA,NA,28560,"2008-05-05 00:00:00.0000000","2008-05-05 00:00:00.0000000",0,0,0,0,0,0,28560,28560,28560,1,0,0,0,0,0,0,0
3633073,22,26115178.1919,26115178.1919,26115178.1919,2010,2013,0,"","N6945010C0754",NA,"",23356,"","1700","N69450",NA,NA,NA,"J","000","","A",NA,NA,NA,"True",NA,NA,26115178.1919,"2010-04-27 00:00:00.0000000","2013-09-17 00:00:00.0000000",0,0,0,3458331.3819,3458331.3819,3458331.3819,22540000,22540000,22540000,NA,0,1,0,0,0,9,1
9969940,63,278448232.43,359340162.03,359340162.03,2008,2012,1,"FA300206D0006","0210",NA,"",179825,"","5700","",NA,NA,NA,"U","000","FAIR","A",NA,NA,NA,"False",NA,NA,278448232.43,"2008-05-13 00:00:00.0000000","2012-01-04 00:00:00.0000000",19308878.5,24287680,24287680,56832054,118558414.25,30687672.25,7e+06,88342230,264701369,NA,0,1,0,29,1,9,1
9899311,28,44035957,0,0,2005,2008,1,"F3460197D0422","0143",NA,"",196935,"","5700","FA8108",NA,NA,NA,"Y","000","FAIR","A",NA,NA,NA,"False",NA,NA,44035957,"2004-10-01 00:00:00.0000000","2008-08-14 00:00:00.0000000",0,0,0,0,0,0,16020300,0,0,NA,0,1,0,0,0,0,0
24933072,8,11962625.31,12455035.4,12455035.4,2008,2010,1,"W91GDW07D4027","0003",NA,"",436702,"","2100","W91GDW",NA,NA,NA,"J","000","","A",NA,NA,NA,"True",NA,NA,11962625.31,"2008-07-12 00:00:00.0000000","2010-05-03 00:00:00.0000000",0,0,0,288701.3,288701.3,288701.3,6827948,6827948,6827948,NA,0,1,0,0,0,1,1
7954191,33,69748358.715,69748358.715,69748358.715,2009,2013,0,"","W52P1J09C0044",NA,"",23356,"","2100","W52P1J",NA,NA,NA,"K","000","","D",NA,NA,NA,"True",NA,NA,69748358.715,"2009-09-02 00:00:00.0000000","2013-06-18 00:00:00.0000000",0,0,0,64963896.285,64963896.285,64963896.285,4794034.8,4794034.8,4794034.8,NA,0,1,0,0,0,21,1
9934967,27,153885528.08,0,0,2006,2013,1,"F4261099D0006","0028",NA,"",188650,"","","",NA,NA,NA,"R","","","C",NA,NA,NA,"False",NA,NA,153885528.08,"2005-11-09 00:00:00.0000000","2013-09-16 00:00:00.0000000",0,0,0,1667783,0,0,7141198,0,0,NA,0,1,0,0,0,2,1
18241300,1146,10930077.46,10930077.46,10930077.46,2010,2010,1,"HDEC0109G3839","1009",NA,"",193618,"","97AZ","HDEC01",NA,NA,NA,"J","000","","B",NA,NA,NA,"True",NA,NA,10930077.46,"2010-07-01 00:00:00.0000000","2010-07-01 00:00:00.0000000",0,0,0,0,0,0,10930077.46,10930077.46,10930077.46,1,0,0,0,0,0,0,0
4577584,1,3576,0,0,2006,2006,0,"","SPM4M106M0152",NA,"",23356,"","97AS","SPM4M1",NA,NA,NA,"J","000","","C",NA,NA,NA,"True",NA,NA,3576,"2005-10-12 00:00:00.0000000","2005-10-12 00:00:00.0000000",0,0,0,0,0,0,3576,0,0,1,0,0,0,0,0,0,0
523814,110,1091339,0,0,2003,2003,0,"","DABK3903PV091",NA,"",23356,"","2100","BK39",NA,NA,NA,"J","1000","","A",NA,NA,NA,"True",NA,NA,1091339,"2003-09-30 00:00:00.0000000","2003-09-30 00:00:00.0000000",0,0,0,0,0,0,1091339,0,0,2,0,0,0,0,0,0,0
2942982,6,30299029,0,0,2000,2003,0,"","MDA41098C0006",NA,"",23356,"","97F2","ZK10",NA,NA,NA,"S","1000","","C",NA,NA,NA,"False",NA,NA,30299029,"2000-07-01 00:00:00.0000000","2003-01-01 00:00:00.0000000",0,0,0,8445241,0,0,0,0,0,0,0,1,0,0,0,2,1
3370668,1,65964,0,0,2001,2001,0,"","N3319100C0315",NA,"",23356,"","1700","C3191",NA,NA,NA,"J","2000","","A",NA,NA,NA,"True",NA,NA,65964,"2001-06-11 00:00:00.0000000","2001-06-11 00:00:00.0000000",0,0,0,0,0,0,65964,0,0,8,0,0,0,0,0,0,0
502464,2,1179000,0,0,NA,2001,0,"","DAAL0194C0100",NA,"",23356,"","2100","AD17",NA,NA,NA,"U","1000","","D",NA,NA,NA,"False",NA,NA,1179000,"2000-06-19 00:00:00.0000000","2001-04-18 00:00:00.0000000",0,0,0,29000,0,0,0,0,0,0,0,1,0,0,0,1,1
19651515,80,8781406.229,8781406.229,8781406.229,2009,2013,1,"SA700702A0009","041B",NA,"",26462,"","97AS","",NA,NA,NA,"J","000","FAIR","A",NA,NA,NA,"True",NA,NA,8781406.229,"2008-10-01 00:00:00.0000000","2013-02-01 00:00:00.0000000",0,0,0,1931226.579,1931226.579,1931226.579,2312073.6,2312073.6,2312073.6,NA,1,1,1,0,0,58,1
18969062,4,3220503,0,0,2000,2002,1,"N0042100D0394","1",NA,"",214582,"","1700","",NA,NA,NA,"","2000","","C",NA,NA,NA,"",NA,NA,3220503,"2000-06-29 00:00:00.0000000","2002-06-05 00:00:00.0000000",0,0,0,0,0,0,5e+05,0,0,NA,0,1,0,0,0,0,0
18078204,2,412780,0,0,2000,2000,1,"GS35F4996H","DADW3500F0076",NA,"",227026,"","2100","DW35",NA,NA,NA,"NO","1000","","A",NA,NA,NA,"",NA,NA,412780,"1999-11-22 00:00:00.0000000","1999-11-22 00:00:00.0000000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24860316,4,235391.29,235391.29,235391.29,2010,2011,1,"W912P410D0001","0001",NA,"",56501,"","2100","W912P4",NA,NA,NA,"J","000","","D",NA,NA,NA,"True",NA,NA,235391.29,"2009-11-30 00:00:00.0000000","2010-11-30 00:00:00.0000000",0,0,0,89245.57,89245.57,89245.57,146145.72,146145.72,146145.72,NA,0,1,0,2,1,1,1
18751570,3,1552260,0,0,2003,2004,1,"N0010496GA006","5109",NA,"",288397,"","1700","JA110",NA,NA,NA,"J","","","C",NA,NA,NA,"True",NA,NA,1552260,"2003-01-24 00:00:00.0000000","2004-02-04 00:00:00.0000000",0,0,0,28760,0,0,1348500,0,0,NA,0,1,0,0,0,1,1
2960875,10,146067397,0,0,2004,2009,0,"","N0001904C0074",NA,"",23356,"","1700","",NA,NA,NA,"","000","","C",NA,NA,NA,"True",NA,NA,146067397,"2004-09-02 00:00:00.0000000","2009-02-02 00:00:00.0000000",0,0,0,82389955,0,0,63677442,0,0,NA,0,1,0,0,0,2,1
9134309,6,18279248,0,0,2001,2001,1,"DAAB0786DK023","350",NA,"",160696,"","2100","AB07",NA,NA,NA,"K","","","A",NA,NA,NA,"True",NA,NA,18279248,"2000-11-01 00:00:00.0000000","2001-07-23 00:00:00.0000000",0,0,0,0,0,0,3e+06,0,0,NA,0,1,0,0,0,0,0
9935509,3,6424460,0,0,2001,2002,1,"F4262000D0037","22",NA,"",402886,"","5700","GE39",NA,NA,NA,"U","","","A",NA,NA,NA,"False",NA,NA,6424460,"2001-02-27 00:00:00.0000000","2002-08-06 00:00:00.0000000",0,0,0,139843,0,0,5959632,0,0,NA,0,1,0,0,0,1,1
10040563,25,5155590.59,5452426,5452426,2006,2011,1,"FA704605D0010","0033",NA,"",95882,"","5700","FA7046",NA,NA,NA,"U","000","FAIR","A",NA,NA,NA,"False",NA,NA,5155590.59,"2006-07-31 00:00:00.0000000","2011-06-28 00:00:00.0000000",0,0,0,790000,2855541,2855541,163000,1081850,1081850,NA,0,1,0,0,0,2,1
1424950,19,75109468.1,80708570,80708570,2012,2013,0,"","FA873012C0004",NA,"",23356,"","5700","FA8730",NA,NA,NA,"","272","","D",NA,NA,NA,"False",NA,NA,75109468.1,"2012-02-02 00:00:00.0000000","2013-09-24 00:00:00.0000000",651271,651271,651271,9446156.99,3437920,3437920,35453454.61,76619379,76619379,NA,0,1,0,4,1,4,1
4071265,2,395780,0,0,2001,2001,0,"","SP047001C1123",NA,"",23356,"","97AS","0400",NA,NA,NA,"J","3ACA","ONE","C",NA,NA,NA,"True",NA,NA,395780,"2000-10-27 00:00:00.0000000","2001-04-04 00:00:00.0000000",0,0,0,197890,0,0,197890,0,0,NA,0,1,0,0,0,1,1
25224503,3,158571808,158571808,158571808,2013,2013,0,"","N0001913C0012",NA,"",23356,"","1700","N00019",NA,NA,NA,"J","191","","C",NA,NA,NA,"True",NA,NA,158571808,"2012-12-20 00:00:00.0000000","2013-08-12 00:00:00.0000000",0,0,0,0,0,0,158571808,158571808,158571808,NA,0,1,0,0,0,0,0
18632790,2,1876547.5498,1876547.5498,1876547.5498,2010,2013,1,"M6785410D5024","0002",NA,"",27999,"","","",NA,NA,NA,"J","000","","G",NA,NA,NA,"True",NA,NA,1876547.5498,"2010-05-05 00:00:00.0000000","2013-06-07 00:00:00.0000000",0,0,0,-15505.2002,-15505.2002,-15505.2002,1892052.75,1892052.75,1892052.75,NA,0,1,0,0,0,1,1
18633080,5,7166658.03,7166658.03,7166658.03,2011,2011,1,"M6785411D5090","0001",NA,"",299766,"","1700","M67854",NA,NA,NA,"J","000","","C",NA,NA,NA,"True",NA,NA,7166658.03,"2011-01-19 00:00:00.0000000","2012-01-14 00:00:00.0000000",0,0,0,0,0,0,7166658.03,7166658.03,7166658.03,NA,0,1,0,0,0,0,0
544835,8,8737003,0,0,2002,2005,0,"","DACA6302C0017",NA,"",23356,"","2100","",NA,NA,NA,"J","","","A",NA,NA,NA,"True",NA,NA,8737003,"2002-08-20 00:00:00.0000000","2005-02-04 00:00:00.0000000",-8362997,0,0,0,0,0,17100000,0,0,NA,0,1,0,7,1,0,0
24508008,4,1748749.07,1748749.07,1748749.07,2011,2012,1,"W15QKN06D0012","0026",NA,"",163567,"","2100","W15QKN",NA,NA,NA,"J","000","FAIR","A",NA,NA,NA,"True",NA,NA,1748749.07,"2011-03-03 00:00:00.0000000","2011-11-17 00:00:00.0000000",0,0,0,0,0,0,1748749.07,1748749.07,1748749.07,NA,0,1,0,0,0,3,1
18801728,31,2197713.36,0,0,2005,2009,1,"N0017804D4115","0002",NA,"",100783,"","1700","N66604",NA,NA,NA,"U","000","FAIR","A",NA,NA,NA,"False",NA,NA,2197713.36,"2005-05-27 00:00:00.0000000","2009-02-11 00:00:00.0000000",0,0,0,354295,0,0,0,0,0,NA,0,1,0,0,0,1,1
1410710,17,5635098,5635098,6512098,2010,2013,0,"","FA860110C0070",NA,"",23356,"","5700","FA8601",NA,NA,NA,"J","000","","D",NA,NA,NA,"True",NA,NA,5635098,"2010-09-29 00:00:00.0000000","2013-01-04 00:00:00.0000000",386207,386207,386207,665000,665000,0,4571000,4571000,6113000,NA,1,1,0,10,1,1,1
5448766,43,155696933.93,0,0,2000,2010,0,"","USZA9500C0002",NA,"",23356,"","","",NA,NA,NA,"","","","",NA,NA,NA,"",NA,NA,155696933.93,"1999-12-29 00:00:00.0000000","2010-04-20 00:00:00.0000000",45533732,0,0,88268315,0,0,5500000,0,0,NA,0,1,0,14,1,19,1
19059955,1,40900000,0,0,NA,2000,1,"N4425595D6130","2607",NA,"",322108,"","1700","C4255",NA,NA,NA,"J","2000","","A",NA,NA,NA,"True",NA,NA,40900000,"1999-10-30 00:00:00.0000000","1999-10-30 00:00:00.0000000",40900000,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
20425541,1,77037452.1,77037452.1,77037452.1,2008,2008,1,"SP060008D0451","B001",NA,"",86374,"","97AS","SP0600",NA,NA,NA,"K","000","","A",NA,NA,NA,"True",NA,NA,77037452.1,"2007-10-12 00:00:00.0000000","2007-10-12 00:00:00.0000000",0,0,0,0,0,0,77037452.1,77037452.1,77037452.1,2,0,0,0,0,0,0,0
24195430,2,269371,0,0,2005,2005,1,"V797P6565A","N0016805F0407",NA,"",96085,"","1700","N00168",NA,NA,NA,"NO","000","","A",NA,NA,NA,"",NA,NA,269371,"2004-12-03 00:00:00.0000000","2004-12-17 00:00:00.0000000",-2613,0,0,0,0,0,271984,0,0,NA,0,1,0,1,1,0,0
25556495,1,180372.2969,180372.2969,180372.2969,2013,2013,0,"","W56KJD13P0393",NA,"",23356,"","2100","W56KJD",NA,NA,NA,"J","000","","F",NA,NA,NA,"True",NA,NA,180372.2969,"2013-02-10 00:00:00.0000000","2013-02-10 00:00:00.0000000",0,0,0,0,0,0,180372.2969,180372.2969,180372.2969,1,0,0,0,0,0,0,0
10091300,5,321484099,420515901,420515901,2009,2011,1,"FA861406D2006","0004",NA,"",247803,"","5700","FA8614",NA,NA,NA,"J","200","","C",NA,NA,NA,"True",NA,NA,321484099,"2009-05-05 00:00:00.0000000","2011-04-25 00:00:00.0000000",2610979,49515901,49515901,0,-2.9e+07,-2.9e+07,318873120,4e+08,4e+08,NA,0,1,0,1,1,2,1
1197385,2,3067727,0,0,2002,2004,0,"","F4165202C0015",NA,"",23356,"","5700","AC08",NA,NA,NA,"J","","","A",NA,NA,NA,"True",NA,NA,3067727,"2002-09-30 00:00:00.0000000","2003-10-24 00:00:00.0000000",0,0,0,70000,0,0,2997727,0,0,NA,0,1,0,0,0,1,1
18499491,2,1940282.79,1940282.79,1940282.79,2010,2010,1,"HTC71109D5005","0143",NA,"",76497,"","9776","HTC711",NA,NA,NA,"J","000","FAIR","D",NA,NA,NA,"True",NA,NA,1940282.79,"2009-11-24 00:00:00.0000000","2010-01-12 00:00:00.0000000",0,0,0,0,0,0,2023139.19,2023139.19,2023139.19,NA,0,1,0,0,0,0,0
9168455,3,176900,0,0,2004,2004,1,"DAAD1502D0002","0004",NA,"",183874,"","2100","W58P05",NA,NA,NA,"J","000","","A",NA,NA,NA,"True",NA,NA,176900,"2004-07-29 00:00:00.0000000","2004-09-23 00:00:00.0000000",0,0,0,134200,0,0,42700,0,0,NA,0,1,0,0,0,1,1
7955038,16,145582684.4,145582684.4,145582684.4,2011,2013,0,"","W52P1J11C0027",NA,"",23356,"","2100","W52P1J",NA,NA,NA,"J","000","","A",NA,NA,NA,"True",NA,NA,145582684.4,"2011-03-17 00:00:00.0000000","2013-08-29 00:00:00.0000000",17537094.81,17537094.81,17537094.81,91060470.47,91060470.47,91060470.47,36985119.12,36985119.12,36985119.12,NA,0,1,0,6,1,8,1
460768,13,49180010,0,0,2001,2007,0,"","DAAA0901C0033",NA,"",23356,"","2100","",NA,NA,NA,"J","","","D",NA,NA,NA,"True",NA,NA,49180010,"2001-07-31 00:00:00.0000000","2007-03-09 00:00:00.0000000",1137500,0,0,38072334,0,0,9970176,0,0,NA,0,1,0,2,1,10,1
24715201,18,4685124.06,4685124.06,4685124.06,2006,2011,1,"W9126006D0005","0001",NA,"",346300,"","2100","W91260",NA,NA,NA,"2","000","FAIR","A",NA,NA,NA,"",NA,NA,4685124.06,"2006-09-21 00:00:00.0000000","2010-06-24 00:00:00.0000000",0,0,0,0,0,0,2e+05,2e+05,2e+05,NA,0,1,0,0,0,1,1
24808797,18,41313190.3,41313190.3,41313190.3,2011,2013,1,"W912ER10D0003","0002",NA,"",339081,"","2100","",NA,NA,NA,"J","000","","A",NA,NA,NA,"True",NA,NA,41313190.3,"2010-10-28 00:00:00.0000000","2013-06-19 00:00:00.0000000",2326838.54,2326838.54,2326838.54,0,0,0,22938896.47,22938896.47,22938896.47,NA,1,1,0,8,1,0,0
644589,17,945650.93,0,0,2000,2011,0,"","DECA0800C0050",NA,"",23356,"","97AZ","",NA,NA,NA,"J","","","",NA,NA,NA,"True",NA,NA,945650.93,"2000-07-06 00:00:00.0000000","2011-08-15 00:00:00.0000000",-1423599,0,0,1250526,0,0,1141233,0,0,NA,1,1,0,7,1,5,1
18205406,742,15820538.54,15820538.54,2e+07,2008,2008,1,"HDEC0104G2873","8011",NA,"",394000,"","97AZ","HDEC01",NA,NA,NA,"J","000","","B",NA,NA,NA,"True",NA,NA,15820538.54,"2007-10-01 00:00:00.0000000","2007-10-01 00:00:00.0000000",0,0,0,0,0,0,15820538.54,15820538.54,2e+07,1,0,0,0,0,0,0,0
1424682,58,296100809.18,296230808.83,656045968,2006,2008,0,"","FA872106C0001",NA,"",23356,"","5700","FA8721",NA,NA,NA,"U","000","","C",NA,NA,NA,"False",NA,NA,296100809.18,"2005-10-01 00:00:00.0000000","2008-07-10 00:00:00.0000000",0,0,0,296146579,0,0,3743476,0,327957984,NA,0,1,0,0,0,52,1
2960565,71,215460775.92,0,0,2001,2011,0,"","N0001901C0066",NA,"",23356,"","","",NA,NA,NA,"J","000","","C",NA,NA,NA,"True",NA,NA,215460775.92,"2000-12-28 00:00:00.0000000","2011-02-17 00:00:00.0000000",-710000,0,0,3303333,0,0,18900000,0,0,NA,0,1,0,1,1,2,1
620266,69,41232621.46,0,0,2000,2008,0,"","DASG6000C0001",NA,"",23356,"","2100","",NA,NA,NA,"R","CAA","","C",NA,NA,NA,"False",NA,NA,41232621.46,"1999-12-22 00:00:00.0000000","2008-08-16 00:00:00.0000000",21015528,0,0,0,0,0,1073074,0,0,NA,0,1,0,28,1,0,0
