"systemequipmentcode","CSIScontractID","SumOfnumberOfActions","SumofObligatedAmount","SumOfbaseandexercisedoptionsvalue","Sumofbaseandalloptionsvalue","StartFiscal_Year","maxoffiscal_year","IsIDV","idvpiid","piid","ContractLabelID","hyphenatedIDVpiid","CSISidvpiidID","IsPerformanceBasedLogistics","ContractingAgencyID","ContractingOfficeID","MajorCommandID","FundingAgencyID","FundingOfficeID","TypeOfContractPricing","systemequipmentcode2","statutoryexceptiontofairopportunity","extentcompeted","IsCostBased","IsFixedPrice","IsIncentive","contractactiontype","ObligatedAmount","MinOfEffectiveDate","MaxOfEffectiveDate","SumOfUnmodifiedobligatedAmount","SumOfUnmodifiedbaseandexercisedoptionsvalue","SumOfUnmodifiedbaseandalloptionsvalue","UnmodifiedNumberOfOffersReceived","IsClosed","IsModified","IsTerminated","SumOfisChangeOrder","MaxOfisChangeOrder","SumOfisNewWork","MaxOfisNewWork","LastSignedLastDateToOrder","LastUltimateCompletionDate","LastCurrentCompletionDate","ChangeOrderObligatedAmount","ChangeOrderBaseAndExercisedOptionsValue","ChangeOrderBaseAndAllOptionsValue","NewWorkObligatedAmount","NewWorkBaseAndExercisedOptionsValue","NewWorkBaseAndAllOptionsValue","IsFullAndOpen","IsSomeCompetition","IsOnlyOneSource","IsFollowonToCompetedAction","numberofoffersreceived","multipleorsingleawardidc","AwardOrIDVcontractactiontype"
"198","18662801","3","306676","306676","306676","2010","2011","1","N0001909D0022","0034","NA","","420938","","1700","N00019","NA","NA","NA","Y","198","","C","NA","False","NA","NA","306676","2010-06-24 00:00:00.0000000","2011-02-14 00:00:00.0000000","306676","306676","306676","NA","0","1","0","0","0","1","1","NA","2011-03-31","2011-03-31","0","0","0","0","0","0",0,0,1,0,1,"SINGLE AWARD","Indefinite Delivery Contract"
"515","2933033","4","1455849.9797","1499009.55","1776683.55","2008","2013","0","","M6785408C0007","NA","","23356","","","","NA","NA","NA","U","515","","C","NA","False","NA","NA","1455849.9797","2008-03-27 00:00:00.0000000","2013-08-16 00:00:00.0000000","1429151","1429151","1706825","NA","0","1","0","0","0","2","1","NA","2010-04-30","2010-04-30","0","0","0","69858.55","69858.55","69858.55",0,0,1,0,1,NA,"Definitive Contract"
"198","18658722","2","96828","96828","96828","2009","2009","1","N0001904D0009","0055","NA","","6632","","1700","N00019","NA","NA","NA","Y","198","","C","NA","False","NA","NA","96828","2008-10-10 00:00:00.0000000","2008-11-17 00:00:00.0000000","96828","96828","96828","NA","0","1","0","0","0","0","0","NA","2009-01-10","2009-01-10","0","0","0","0","0","0",0,0,1,0,1,"SINGLE AWARD","Indefinite Delivery Contract"
"180","3053918","1","3983","3983","3983","2007","2007","0","","N0016407P2052","NA","","23356","","1700","N00164","NA","NA","NA","J","180","","A","NA","True","NA","NA","3983","2007-09-10 00:00:00.0000000","2007-09-10 00:00:00.0000000","3983","3983","3983","2","0","0","0","0","0","0","0","NA","2007-09-24","2007-09-24","0","0","0","0","0","0",1,1,NA,NA,2,NA,"Purchase Order"
"180","3054731","2","3250","3250","3250","2008","2008","0","","N0016408P0325","NA","","23356","","1700","N00164","NA","NA","NA","J","180","","C","NA","True","NA","NA","3250","2007-12-20 00:00:00.0000000","2008-03-07 00:00:00.0000000","1750","1750","1750","NA","0","1","0","0","0","0","0","NA","2008-01-03","2008-01-03","0","0","0","0","0","0",0,0,1,0,1,NA,"Purchase Order"
"515","17908201","1","45346.27","45346.27","45346.27","2010","2010","1","GS35F4076D","M6785410F0008","NA","","197245","","1700","M67854","NA","NA","NA","J","515","FAIR","A","NA","True","NA","NA","45346.27","2010-01-14 00:00:00.0000000","2010-01-14 00:00:00.0000000","45346.27","45346.27","45346.27","4","0","0","0","0","0","0","0","NA","2010-12-18","2010-12-18","0","0","0","0","0","0",0,1,NA,NA,4,"MULTIPLE AWARD","Federal Supply Schedule"
"374","17911566","1","4152","4152","4152","2007","2007","1","GS35F4076D","N0017807F3804","NA","","197245","","1700","N00178","NA","NA","NA","J","374","","A","NA","True","NA","NA","4152","2007-09-18 00:00:00.0000000","2007-09-18 00:00:00.0000000","4152","4152","4152","3","0","0","0","0","0","0","0","NA","2007-10-18","2007-10-18","0","0","0","0","0","0",0,1,NA,NA,3,"MULTIPLE AWARD","Federal Supply Schedule"
"180","3057064","1","19297.93","19298.45","19298.45","2009","2009","0","","N0016409P0796","NA","","23356","","1700","N00164","NA","NA","NA","J","180","","A","NA","True","NA","NA","19297.93","2009-06-18 00:00:00.0000000","2009-06-18 00:00:00.0000000","19297.93","19298.45","19298.45","14","0","0","0","0","0","0","0","NA","2009-08-02","2009-08-02","0","0","0","0","0","0",1,1,NA,NA,14,NA,"Purchase Order"
"515","2933259","1","61146","61146","61146","2008","2008","0","","M6785408P0051","NA","","23356","","1700","M67854","NA","NA","NA","J","515","","D","NA","True","NA","NA","61146","2008-09-25 00:00:00.0000000","2008-09-25 00:00:00.0000000","61146","61146","61146","7","0","0","0","0","0","0","0","NA","2009-09-22","2009-09-22","0","0","0","0","0","0",0,1,NA,NA,7,NA,"Purchase Order"
"515","17712893","1","15089.9","15089.9","15089.9","2009","2009","1","GS35F0330J","M6785409F0028","NA","","7878","","1700","M67854","NA","NA","NA","J","515","FAIR","A","NA","True","NA","NA","15089.9","2009-08-31 00:00:00.0000000","2009-08-31 00:00:00.0000000","15089.9","15089.9","15089.9","2","0","0","0","0","0","0","0","NA","2010-08-31","2010-08-31","0","0","0","0","0","0",0,1,NA,NA,2,"MULTIPLE AWARD","Federal Supply Schedule"
"180","3055000","1","3018","3018","3018","2008","2008","0","","N0016408P0611","NA","","23356","","1700","N00164","NA","NA","NA","J","180","","A","NA","True","NA","NA","3018","2008-02-29 00:00:00.0000000","2008-02-29 00:00:00.0000000","3018","3018","3018","2","0","0","0","0","0","0","0","NA","2008-03-28","2008-03-28","0","0","0","0","0","0",1,1,NA,NA,2,NA,"Purchase Order"
"197","18802021","18","5701144","13523929","22999927","2012","2013","1","N0017804D4129","0003","NA","","315130","","1700","N00178","NA","NA","NA","U","197","FAIR","A","NA","False","NA","NA","5701144","2012-06-26 00:00:00.0000000","2013-09-25 00:00:00.0000000","163000","6948731","22999927","NA","0","1","0","2","1","3","1","NA","2015-06-26","2014-06-26","126974","0","0","1946271","6575198","0",0,1,NA,NA,3,"MULTIPLE AWARD","Indefinite Delivery Contract"
"180","16600717","3","77756","77756","77756","2007","2007","1","GS23F0071L","N0016407F0074","NA","","436626","","1700","N00164","NA","NA","NA","J","180","ONE","A","NA","True","NA","NA","77756","2006-11-21 00:00:00.0000000","2007-04-18 00:00:00.0000000","95310","95310","95310","NA","0","1","0","0","0","0","0","NA","2007-06-16","2007-06-16","0","0","0","0","0","0",0,0,0,0,1,"MULTIPLE AWARD","Federal Supply Schedule"
"180","3054608","2","13700","13700","13700","2008","2008","0","","N0016408P0195","NA","","23356","","1700","N00164","NA","NA","NA","J","180","","C","NA","True","NA","NA","13700","2007-11-20 00:00:00.0000000","2007-12-05 00:00:00.0000000","14000","14000","14000","NA","0","1","0","0","0","0","0","NA","2007-12-14","2007-12-14","0","0","0","0","0","0",0,0,1,0,1,NA,"Purchase Order"
"198","2961320","122","3910626120.5","3928231140.5","3928231140.5","2008","2013","0","","N0001908C0028","NA","","23356","","1700","N00019","NA","NA","NA","V","198","","C","NA","False","NA","NA","3910626120.5","2008-05-14 00:00:00.0000000","2013-09-25 00:00:00.0000000","197050000","197050000","197050000","NA","0","1","0","0","0","34","1","NA","2013-12-31","2013-12-31","0","0","0","964454233","964454233","964454233",0,0,1,0,1,NA,"Definitive Contract"
"198","2961721","8","4043997152","4069578976","4101083616","2012","2013","0","","N0001912C0004","NA","","23356","","1700","N00019","NA","NA","NA","L","198","","C","NA","True","NA","NA","4043997152","2012-06-15 00:00:00.0000000","2013-09-27 00:00:00.0000000","489528000","489528000","489528000","NA","0","1","0","0","0","5","1","NA","2016-10-31","2016-10-31","0","0","0","3574572152","3600153976","3631658616",0,0,1,0,1,NA,"Definitive Contract"
"516","2965094","22","58492530","92899492","139342683","2011","2013","0","","N0002411C6293","NA","","23356","","","","NA","NA","NA","L","516","","C","NA","True","NA","NA","58492530","2010-12-29 00:00:00.0000000","2013-06-24 00:00:00.0000000","41212176","41212176","139535261","NA","0","1","0","0","0","3","1","NA","2020-01-31","2020-01-31","0","0","0","4768260","43731449","0",0,0,1,0,1,NA,"Definitive Contract"
"180","18706543","1","22896","22896","22896","2008","2008","1","N0010401DX407","FC25","NA","","222048","","1700","N00164","NA","NA","NA","J","180","","C","NA","True","NA","NA","22896","2008-02-07 00:00:00.0000000","2008-02-07 00:00:00.0000000","22896","22896","22896","1","0","0","0","0","0","0","0","NA","2008-05-07","2008-05-07","0","0","0","0","0","0",0,0,1,0,1,"SINGLE AWARD","Indefinite Delivery Contract"
"180","3052381","1","3410","3410","3410","2007","2007","0","","N0016407P0348","NA","","23356","","1700","N00164","NA","NA","NA","J","180","","A","NA","True","NA","NA","3410","2006-12-14 00:00:00.0000000","2006-12-14 00:00:00.0000000","3410","3410","3410","1","0","0","0","0","0","0","0","NA","2007-01-25","2007-01-25","0","0","0","0","0","0",1,1,NA,NA,1,NA,"Purchase Order"
"198","18662804","4","1703796","1703796","1703796","2010","2011","1","N0001909D0022","0037","NA","","420938","","1700","N00019","NA","NA","NA","Y","198","","C","NA","False","NA","NA","1703796","2010-08-04 00:00:00.0000000","2011-09-08 00:00:00.0000000","1703796","1703796","1703796","NA","0","1","0","0","0","2","1","NA","2011-12-31","2011-12-31","0","0","0","0","0","0",0,0,1,0,1,"SINGLE AWARD","Indefinite Delivery Contract"
"374","18800930","74","16699813.83","253774835","504860936","2007","2013","1","N0017804D4040","HR03","NA","","133004","","1700","N61331","NA","NA","NA","","374","FAIR","A","NA","False","NA","NA","16699813.83","2006-12-12 00:00:00.0000000","2013-09-18 00:00:00.0000000","508000","10546181","22502662","NA","0","1","0","1","1","3","1","NA","2011-10-31","2011-10-31","0","0","0","910358","22502662","22502662",0,1,NA,NA,1,"MULTIPLE AWARD","Indefinite Delivery Contract"
"180","3055401","1","6500","6500","6500","2008","2008","0","","N0016408P1035","NA","","23356","","1700","N00164","NA","NA","NA","J","180","","C","NA","True","NA","NA","6500","2008-05-13 00:00:00.0000000","2008-05-13 00:00:00.0000000","6500","6500","6500","1","0","0","0","0","0","0","0","NA","2008-07-22","2008-07-22","0","0","0","0","0","0",0,0,1,0,1,NA,"Purchase Order"
"515","15506592","3","476135","476135","476135","2008","2008","1","GS10F0474R","M6785408F0002","NA","","307266","","1700","M67854","NA","NA","NA","J","515","OSA","A","NA","True","NA","NA","476135","2007-10-01 00:00:00.0000000","2008-09-08 00:00:00.0000000","119040","119040","476160","NA","0","1","0","0","0","2","1","NA","2008-12-31","2008-12-31","0","0","0","357095","357095","-25",0,0,0,0,1,"MULTIPLE AWARD","Federal Supply Schedule"
"180","16671494","1","194612","194612","194612","2007","2007","1","GS24F0806A","N0016407F0102","NA","","319529","","1700","N00164","NA","NA","NA","J","180","","A","NA","True","NA","NA","194612","2006-12-12 00:00:00.0000000","2006-12-12 00:00:00.0000000","194612","194612","194612","1","0","0","0","0","0","0","0","NA","2007-02-07","2007-02-07","0","0","0","0","0","0",0,1,NA,NA,1,"MULTIPLE AWARD","Federal Supply Schedule"
"515","2932841","1","45087","45087","45087","2007","2007","0","","M6785407P0056","NA","","23356","","1700","M67854","NA","NA","NA","J","515","","D","NA","True","NA","NA","45087","2007-08-07 00:00:00.0000000","2007-08-07 00:00:00.0000000","45087","45087","45087","3","0","0","0","0","0","0","0","NA","2008-08-21","2008-08-21","0","0","0","0","0","0",0,1,NA,NA,3,NA,"Purchase Order"
"180","3053151","1","16000","16000","16000","2007","2007","0","","N0016407P1187","NA","","23356","","1700","N00164","NA","NA","NA","J","180","","C","NA","True","NA","NA","16000","2007-05-21 00:00:00.0000000","2007-05-21 00:00:00.0000000","16000","16000","16000","0","0","0","0","0","0","0","0","NA","2007-06-18","2007-06-18","0","0","0","0","0","0",0,0,1,0,0,NA,"Purchase Order"
"198","18662807","1","83996","83996","83996","2011","2011","1","N0001909D0022","0040","NA","","420938","","1700","N00019","NA","NA","NA","Y","198","","C","NA","False","NA","NA","83996","2010-11-23 00:00:00.0000000","2010-11-23 00:00:00.0000000","83996","83996","83996","1","0","0","0","0","0","0","0","NA","2011-02-28","2011-02-28","0","0","0","0","0","0",0,0,1,0,1,"SINGLE AWARD","Indefinite Delivery Contract"
"516","2964281","40","81204376","135758860","146835621","2008","2013","0","","N0002408C6297","NA","","23356","","1700","N00024","NA","NA","NA","2","516","","B","NA","","NA","NA","81204376","2008-08-01 00:00:00.0000000","2013-09-16 00:00:00.0000000","3317494","3317494","3317494","NA","0","1","0","0","0","19","1","NA","2014-11-01","2014-11-01","0","0","0","65009330","120106122","131427878",0,0,0,0,1,NA,"Definitive Contract"
"198","18658705","2","506700","506700","506700","2007","2011","1","N0001904D0009","0038","NA","","6632","","1700","N00019","NA","NA","NA","Y","198","","C","NA","False","NA","NA","506700","2007-08-30 00:00:00.0000000","2011-09-13 00:00:00.0000000","736429","736429","736429","NA","0","1","0","0","0","0","0","NA","2007-12-07","2007-12-07","0","0","0","0","0","0",0,0,1,0,1,"SINGLE AWARD","Indefinite Delivery Contract"
"516","2964032","6","3036068","3036068","4675491","2007","2009","0","","N0002407C6203","NA","","23356","","1700","N00024","NA","NA","NA","2","516","","C","NA","","NA","NA","3036068","2007-06-28 00:00:00.0000000","2009-04-20 00:00:00.0000000","2186126","2186126","4439142","NA","0","1","0","0","0","1","1","NA","2009-02-05","2009-02-05","0","0","0","721874","721874","108281",0,0,1,0,1,NA,"Definitive Contract"
"197","16627087","1","27975","27975","27975","2007","2007","1","GS23F0300P","N5702307F2010","NA","","269611","","1700","N57023","NA","NA","NA","J","197","FAIR","A","NA","True","NA","NA","27975","2007-01-31 00:00:00.0000000","2007-01-31 00:00:00.0000000","27975","27975","27975","1","0","0","0","0","0","0","0","NA","2007-02-20","2007-02-20","0","0","0","0","0","0",0,1,NA,NA,1,"MULTIPLE AWARD","Federal Supply Schedule"
"374","18686824","4","242593","242593","242593","2010","2010","1","N0002409G2301","ER03","NA","","107041","","1700","N62786","NA","NA","NA","U","374","","C","NA","False","NA","NA","242593","2009-12-02 00:00:00.0000000","2010-09-20 00:00:00.0000000","518106","698884","698884","NA","0","1","0","0","0","2","1","NA","2010-02-04","2010-02-04","0","0","0","-275513","-456291","-456291",0,0,1,0,1,"SINGLE AWARD","Indefinite Delivery Contract"
"197","18800315","9","270067","270067","270067","2008","2010","1","N0017804D4004","0006","NA","","1765","","1700","N00178","NA","NA","NA","","197","FAIR","A","NA","False","NA","NA","270067","2008-09-17 00:00:00.0000000","2010-09-16 00:00:00.0000000","50000","134773","270067","NA","0","1","0","0","0","6","1","NA","2010-09-16","2010-09-16","0","0","0","180067","135294","0",0,1,NA,NA,1,"MULTIPLE AWARD","Indefinite Delivery Contract"
"516","19265798","3","281160","281160","281160","2009","2009","1","N6278907G0001","0066","NA","","264923","","1700","N62789","NA","NA","NA","","516","","C","NA","","NA","NA","281160","2008-12-05 00:00:00.0000000","2009-09-28 00:00:00.0000000","645000","645000","645000","NA","0","1","0","1","1","0","0","NA","2009-01-08","2009-01-08","-63840","-63840","-63840","0","0","0",0,0,1,0,1,"SINGLE AWARD","Indefinite Delivery Contract"
"180","3056337","1","3600","3600","3600","2009","2009","0","","N0016409P0059","NA","","23356","","1700","N00164","NA","NA","NA","J","180","","C","NA","True","NA","NA","3600","2008-10-31 00:00:00.0000000","2008-10-31 00:00:00.0000000","3600","3600","3600","1","0","0","0","0","0","0","0","NA","2008-11-30","2008-11-30","0","0","0","0","0","0",0,0,1,0,1,NA,"Purchase Order"
"515","2932572","2","99929","99929","99929","2007","2008","0","","M6785407C0044","NA","","23356","","1700","M67854","NA","NA","NA","J","515","","D","NA","True","NA","NA","99929","2007-05-10 00:00:00.0000000","2008-01-28 00:00:00.0000000","69980","69980","99929","NA","0","1","0","0","0","1","1","NA","2008-04-28","2008-04-28","0","0","0","29949","29949","0",0,1,NA,NA,19,NA,"Definitive Contract"
"198","16418381","1","3693","3693","3693","2007","2007","1","GS14F9727C","N0042107F0239","NA","","70513","","1700","N00421","NA","NA","NA","J","198","","A","NA","True","NA","NA","3693","2007-04-04 00:00:00.0000000","2007-04-04 00:00:00.0000000","3693","3693","3693","3","0","0","0","0","0","0","0","NA","2007-04-05","2007-04-05","0","0","0","0","0","0",1,1,NA,NA,3,NA,"Delivery Order"
"180","16671514","1","41483","41483","41483","2007","2007","1","GS24F0806A","N0016407F0520","NA","","319529","","1700","N00164","NA","NA","NA","J","180","","A","NA","True","NA","NA","41483","2007-07-18 00:00:00.0000000","2007-07-18 00:00:00.0000000","41483","41483","41483","1","0","0","0","0","0","0","0","NA","2007-09-10","2007-09-10","0","0","0","0","0","0",0,1,NA,NA,1,"MULTIPLE AWARD","Federal Supply Schedule"
"516","3480178","1","4254","4254","4254","2012","2012","0","","N6279312PA193","NA","","23356","","1700","N62793","NA","NA","NA","J","516","","F","NA","True","NA","NA","4254","2012-09-06 00:00:00.0000000","2012-09-06 00:00:00.0000000","4254","4254","4254","1","0","0","0","0","0","0","0","NA","2012-09-10","2012-09-10","0","0","0","0","0","0",0,1,NA,NA,1,NA,"Purchase Order"
"180","18782332","2","45052","45052","45052","2007","2007","1","N0016406D8959","0004","NA","","249438","","1700","N00164","NA","NA","NA","J","180","","A","NA","True","NA","NA","45052","2006-11-21 00:00:00.0000000","2007-01-09 00:00:00.0000000","2625","2625","2625","NA","0","1","0","0","0","0","0","NA","2007-01-22","2007-01-22","0","0","0","0","0","0",1,1,NA,NA,1,"SINGLE AWARD","Indefinite Delivery Contract"
"180","3056732","1","33750","33750","33750","2009","2009","0","","N0016409P0461","NA","","23356","","1700","N00164","NA","NA","NA","J","180","","C","NA","True","NA","NA","33750","2009-03-02 00:00:00.0000000","2009-03-02 00:00:00.0000000","33750","33750","33750","1","0","0","0","0","0","0","0","NA","2009-04-16","2009-04-16","0","0","0","0","0","0",0,0,1,0,1,NA,"Purchase Order"
"180","16687681","1","26065.98","26065.98","26065.98","2009","2009","1","GS24F1292C","N0016409F0371","NA","","181891","","1700","N00164","NA","NA","NA","J","180","ONE","A","NA","True","NA","NA","26065.98","2009-09-16 00:00:00.0000000","2009-09-16 00:00:00.0000000","26065.98","26065.98","26065.98","1","0","0","0","0","0","0","0","NA","2009-12-16","2009-12-16","0","0","0","0","0","0",0,0,0,0,1,"MULTIPLE AWARD","Federal Supply Schedule"
"515","2934487","4","69922.92","69922.92","99857.02","2011","2012","0","","M6785411C0007","NA","","23356","","1700","M67854","NA","NA","NA","J","515","","D","NA","True","NA","NA","69922.92","2011-03-28 00:00:00.0000000","2011-09-19 00:00:00.0000000","58327.45","69992.92","99927.02","NA","0","1","0","0","0","1","1","NA","2011-12-28","2011-12-28","0","0","0","0","0","0",0,1,NA,NA,3,NA,"Definitive Contract"
